"spec_id","scope","feature_set","weighting","distance","method","k","max_k_examined","silhouette","ari"
"synt_only__equal_features__hamming__pam","domain_diagnostic","synt_only","equal_features","hamming","pam",4,8,0.263883443078166,0.153198941304429
"synt_only__equal_features__hamming__pam","domain_diagnostic","synt_only","equal_features","hamming","pam",5,8,0.281706174400648,0.239950728055171
"synt_only__equal_features__hamming__pam","domain_diagnostic","synt_only","equal_features","hamming","pam",6,8,0.245332266468333,0.201989455329348
"synt_only__equal_features__hamming__pam","domain_diagnostic","synt_only","equal_features","hamming","pam",7,8,0.277329387070881,0.183482465100137
"synt_only__equal_features__hamming__pam","domain_diagnostic","synt_only","equal_features","hamming","pam",8,8,0.2847395924927,0.150687751226772
"synt_only__equal_features__hamming__average","domain_diagnostic","synt_only","equal_features","hamming","average",2,8,0.338378142500517,0.0213883112025653
"synt_only__equal_features__hamming__average","domain_diagnostic","synt_only","equal_features","hamming","average",3,8,0.274186919942725,0.0649621670302918
"synt_only__equal_features__hamming__average","domain_diagnostic","synt_only","equal_features","hamming","average",4,8,0.260753361990199,0.0352606284922573
"synt_only__equal_features__hamming__average","domain_diagnostic","synt_only","equal_features","hamming","average",5,8,0.204635587075713,0.045627026579994
"synt_only__equal_features__hamming__average","domain_diagnostic","synt_only","equal_features","hamming","average",6,8,0.207203503542534,0.0411684608189624
"synt_only__equal_features__hamming__average","domain_diagnostic","synt_only","equal_features","hamming","average",7,8,0.257839812056445,0.0751191859520964
"synt_only__equal_features__hamming__average","domain_diagnostic","synt_only","equal_features","hamming","average",8,8,0.24266596938819,0.0744781560171455
"synt_only__equal_features__jaccard__pam","domain_diagnostic","synt_only","equal_features","jaccard","pam",2,8,0.139192817906579,0.36596099998646
"synt_only__equal_features__jaccard__pam","domain_diagnostic","synt_only","equal_features","jaccard","pam",3,8,0.161814085582744,0.38229465118372
"synt_only__equal_features__jaccard__pam","domain_diagnostic","synt_only","equal_features","jaccard","pam",4,8,0.185886702979948,0.250820249616383
"synt_only__equal_features__jaccard__pam","domain_diagnostic","synt_only","equal_features","jaccard","pam",5,8,0.205379705974876,0.222039303425863
"synt_only__equal_features__jaccard__pam","domain_diagnostic","synt_only","equal_features","jaccard","pam",6,8,0.235895012123416,0.200963996489214
"synt_only__equal_features__jaccard__pam","domain_diagnostic","synt_only","equal_features","jaccard","pam",7,8,0.253070084399461,0.176257475896733
"synt_only__equal_features__jaccard__pam","domain_diagnostic","synt_only","equal_features","jaccard","pam",8,8,0.223723029725596,0.146975328476047
"synt_only__equal_features__jaccard__average","domain_diagnostic","synt_only","equal_features","jaccard","average",2,8,0.261500312064933,0.00178392512401945
"synt_only__equal_features__jaccard__average","domain_diagnostic","synt_only","equal_features","jaccard","average",3,8,0.15171765886159,-0.00199361843690182
"synt_only__equal_features__jaccard__average","domain_diagnostic","synt_only","equal_features","jaccard","average",4,8,0.166253994884649,0.233271939133213
"synt_only__equal_features__jaccard__average","domain_diagnostic","synt_only","equal_features","jaccard","average",5,8,0.168633685960275,0.231723295180111
"synt_only__equal_features__jaccard__average","domain_diagnostic","synt_only","equal_features","jaccard","average",6,8,0.212723767985002,0.324057887264581
"synt_only__equal_features__jaccard__average","domain_diagnostic","synt_only","equal_features","jaccard","average",7,8,0.247725223652134,0.234539125532962
"synt_only__equal_features__jaccard__average","domain_diagnostic","synt_only","equal_features","jaccard","average",8,8,0.232667178569694,0.233262719731687
"synt_only__idf_presence__jaccard__pam","domain_diagnostic","synt_only","idf_presence","jaccard","pam",2,8,0.100549398525444,0.095795836125624
"synt_only__idf_presence__jaccard__pam","domain_diagnostic","synt_only","idf_presence","jaccard","pam",3,8,0.137417683163002,0.302291155080737
"synt_only__idf_presence__jaccard__pam","domain_diagnostic","synt_only","idf_presence","jaccard","pam",4,8,0.168738983594643,0.282170151425627
"synt_only__idf_presence__jaccard__pam","domain_diagnostic","synt_only","idf_presence","jaccard","pam",5,8,0.213534943264329,0.184002819880661
"synt_only__idf_presence__jaccard__pam","domain_diagnostic","synt_only","idf_presence","jaccard","pam",6,8,0.224614717451153,0.139443676295481
"synt_only__idf_presence__jaccard__pam","domain_diagnostic","synt_only","idf_presence","jaccard","pam",7,8,0.253193459828859,0.125260116390333
"synt_only__idf_presence__jaccard__pam","domain_diagnostic","synt_only","idf_presence","jaccard","pam",8,8,0.277333505324696,0.121201377786039
"synt_only__idf_presence__jaccard__average","domain_diagnostic","synt_only","idf_presence","jaccard","average",2,8,0.141183200458869,0.298903401294165
"synt_only__idf_presence__jaccard__average","domain_diagnostic","synt_only","idf_presence","jaccard","average",3,8,0.160480129439204,0.407558298559367
"synt_only__idf_presence__jaccard__average","domain_diagnostic","synt_only","idf_presence","jaccard","average",4,8,0.187968821045978,0.294295592271298
"synt_only__idf_presence__jaccard__average","domain_diagnostic","synt_only","idf_presence","jaccard","average",5,8,0.225743660047194,0.233060092049834
"synt_only__idf_presence__jaccard__average","domain_diagnostic","synt_only","idf_presence","jaccard","average",6,8,0.23407030186766,0.169880315180823
"synt_only__idf_presence__jaccard__average","domain_diagnostic","synt_only","idf_presence","jaccard","average",7,8,0.255248985525879,0.16453770590582
"synt_only__idf_presence__jaccard__average","domain_diagnostic","synt_only","idf_presence","jaccard","average",8,8,0.244059585978734,0.162409211019062
"synt_without_four_labels__equal_features__sqrt_hamming__pam","domain_diagnostic","synt_without_four_labels","equal_features","sqrt_hamming","pam",2,8,0.112666082097776,0.00336946655423169
"synt_without_four_labels__equal_features__sqrt_hamming__pam","domain_diagnostic","synt_without_four_labels","equal_features","sqrt_hamming","pam",3,8,0.128695546603463,0.023871839988768
"synt_without_four_labels__equal_features__sqrt_hamming__pam","domain_diagnostic","synt_without_four_labels","equal_features","sqrt_hamming","pam",4,8,0.125822577100006,0.0735092041747879
"synt_without_four_labels__equal_features__sqrt_hamming__pam","domain_diagnostic","synt_without_four_labels","equal_features","sqrt_hamming","pam",5,8,0.157379995329895,0.0748905508175599
"synt_without_four_labels__equal_features__sqrt_hamming__pam","domain_diagnostic","synt_without_four_labels","equal_features","sqrt_hamming","pam",6,8,0.169789737141034,0.135830695481422
"synt_without_four_labels__equal_features__sqrt_hamming__pam","domain_diagnostic","synt_without_four_labels","equal_features","sqrt_hamming","pam",7,8,0.19892258288086,0.11603005537905
"synt_without_four_labels__equal_features__sqrt_hamming__pam","domain_diagnostic","synt_without_four_labels","equal_features","sqrt_hamming","pam",8,8,0.222705761432037,0.117947810082555
"synt_without_four_labels__equal_features__sqrt_hamming__average","domain_diagnostic","synt_without_four_labels","equal_features","sqrt_hamming","average",2,8,0.221982682584302,0.0213883112025653
"synt_without_four_labels__equal_features__sqrt_hamming__average","domain_diagnostic","synt_without_four_labels","equal_features","sqrt_hamming","average",3,8,0.147455812665661,0.0156950713675053
"synt_without_four_labels__equal_features__sqrt_hamming__average","domain_diagnostic","synt_without_four_labels","equal_features","sqrt_hamming","average",4,8,0.147821958778795,0.0694503326082674
"synt_without_four_labels__equal_features__sqrt_hamming__average","domain_diagnostic","synt_without_four_labels","equal_features","sqrt_hamming","average",5,8,0.149275929805018,0.0391075162707932
"synt_without_four_labels__equal_features__sqrt_hamming__average","domain_diagnostic","synt_without_four_labels","equal_features","sqrt_hamming","average",6,8,0.147782353658325,0.0331654247884596
"synt_without_four_labels__equal_features__sqrt_hamming__average","domain_diagnostic","synt_without_four_labels","equal_features","sqrt_hamming","average",7,8,0.168790933099103,0.0973544204738079
"synt_without_four_labels__equal_features__sqrt_hamming__average","domain_diagnostic","synt_without_four_labels","equal_features","sqrt_hamming","average",8,8,0.164176894336257,0.096716656858663
"synt_without_four_labels__equal_features__hamming__pam","domain_diagnostic","synt_without_four_labels","equal_features","hamming","pam",2,8,0.188126290888266,-0.0049444693514311
"synt_without_four_labels__equal_features__hamming__pam","domain_diagnostic","synt_without_four_labels","equal_features","hamming","pam",3,8,0.19321035921603,0.0240853674513145
"synt_without_four_labels__equal_features__hamming__pam","domain_diagnostic","synt_without_four_labels","equal_features","hamming","pam",4,8,0.241741499183476,0.0589452543059578
"synt_without_four_labels__equal_features__hamming__pam","domain_diagnostic","synt_without_four_labels","equal_features","hamming","pam",5,8,0.241453942470004,0.0898118285195111
"synt_without_four_labels__equal_features__hamming__pam","domain_diagnostic","synt_without_four_labels","equal_features","hamming","pam",6,8,0.238978406057131,0.132612659514608
"synt_without_four_labels__equal_features__hamming__pam","domain_diagnostic","synt_without_four_labels","equal_features","hamming","pam",7,8,0.26831840135049,0.119647328879128
"synt_without_four_labels__equal_features__hamming__pam","domain_diagnostic","synt_without_four_labels","equal_features","hamming","pam",8,8,0.291061949671752,0.120065273243324
"synt_without_four_labels__equal_features__hamming__average","domain_diagnostic","synt_without_four_labels","equal_features","hamming","average",2,8,0.339861915702442,0.0213883112025653
"synt_without_four_labels__equal_features__hamming__average","domain_diagnostic","synt_without_four_labels","equal_features","hamming","average",3,8,0.212262046538109,0.0156950713675053
"synt_without_four_labels__equal_features__hamming__average","domain_diagnostic","synt_without_four_labels","equal_features","hamming","average",4,8,0.214331085969727,0.0769993655345958
"synt_without_four_labels__equal_features__hamming__average","domain_diagnostic","synt_without_four_labels","equal_features","hamming","average",5,8,0.203660726276501,0.0629953662932816
"synt_without_four_labels__equal_features__hamming__average","domain_diagnostic","synt_without_four_labels","equal_features","hamming","average",6,8,0.213202093379132,0.0407131237264301
"synt_without_four_labels__equal_features__hamming__average","domain_diagnostic","synt_without_four_labels","equal_features","hamming","average",7,8,0.244324984000842,0.0998905166781386
"synt_without_four_labels__equal_features__hamming__average","domain_diagnostic","synt_without_four_labels","equal_features","hamming","average",8,8,0.235429754488732,0.0943631446116607
"synt_without_four_labels__equal_features__jaccard__pam","domain_diagnostic","synt_without_four_labels","equal_features","jaccard","pam",2,8,0.109812793120999,-0.00203525294819824
"synt_without_four_labels__equal_features__jaccard__pam","domain_diagnostic","synt_without_four_labels","equal_features","jaccard","pam",3,8,0.134670824732911,0.202533636645248
"synt_without_four_labels__equal_features__jaccard__pam","domain_diagnostic","synt_without_four_labels","equal_features","jaccard","pam",4,8,0.164136023291535,0.172716700061772
"synt_without_four_labels__equal_features__jaccard__pam","domain_diagnostic","synt_without_four_labels","equal_features","jaccard","pam",5,8,0.182811820643042,0.134391388651181
"synt_without_four_labels__equal_features__jaccard__pam","domain_diagnostic","synt_without_four_labels","equal_features","jaccard","pam",6,8,0.216943686026408,0.120386708083702
"synt_without_four_labels__equal_features__jaccard__pam","domain_diagnostic","synt_without_four_labels","equal_features","jaccard","pam",7,8,0.232899749762413,0.104933592014457
